0.8758 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
212.8252 	EXP 	source_cue: text = 'SPACE'
212.8252 	EXP 	instruction: autoDraw = True
212.8252 	EXP 	image_3: autoDraw = True
213.8103 	EXP 	in_: autoDraw = True
213.8103 	EXP 	source_cue: autoDraw = True
214.8116 	EXP 	in_: autoDraw = False
214.8116 	EXP 	source_cue: autoDraw = False
214.8116 	EXP 	fixation: autoDraw = True
214.8208 	EXP 	instruction: autoDraw = False
214.8208 	EXP 	image_3: autoDraw = False
218.8101 	EXP 	fixation: autoDraw = False
218.8101 	EXP 	instruction: autoDraw = False
218.8101 	EXP 	image_3: autoDraw = False
218.8101 	EXP 	in_: autoDraw = False
218.8101 	EXP 	source_cue: autoDraw = False
218.8101 	EXP 	fixation: autoDraw = False
218.8101 	EXP 	rating: autoDraw = True
218.8101 	EXP 	text: autoDraw = True
224.8042 	EXP 	rating: autoDraw = False
224.8042 	EXP 	text: autoDraw = False
224.8042 	EXP 	rating: autoDraw = False
224.8042 	EXP 	text: autoDraw = False
224.8042 	EXP 	text_16: autoDraw = True
227.7887 	EXP 	New trial (rep=0, index=3): {'stimImg': 'stimulus_images/AHIGCHAIR.jpg', 'taskType': 'SPACE', 'audTrial': 0}
227.8034 	EXP 	text_16: autoDraw = False
227.8034 	EXP 	text_16: autoDraw = False
227.8034 	EXP 	image_3: image = 'stimulus_images/AHIGCHAIR.jpg'
227.8034 	EXP 	source_cue: text = 'SPACE'
227.8034 	EXP 	instruction: autoDraw = True
227.8034 	EXP 	image_3: autoDraw = True
228.7827 	EXP 	in_: autoDraw = True
228.7827 	EXP 	source_cue: autoDraw = True
229.7869 	EXP 	in_: autoDraw = False
229.7869 	EXP 	source_cue: autoDraw = False
229.7869 	EXP 	fixation: autoDraw = True
229.7937 	EXP 	instruction: autoDraw = False
229.7937 	EXP 	image_3: autoDraw = False
233.7820 	EXP 	fixation: autoDraw = False
233.7820 	EXP 	instruction: autoDraw = False
233.7820 	EXP 	image_3: autoDraw = False
233.7820 	EXP 	in_: autoDraw = False
233.7820 	EXP 	source_cue: autoDraw = False
233.7820 	EXP 	fixation: autoDraw = False
233.7820 	EXP 	rating: autoDraw = True
233.7820 	EXP 	text: autoDraw = True
239.7768 	EXP 	rating: autoDraw = False
239.7768 	EXP 	text: autoDraw = False
239.7768 	EXP 	rating: autoDraw = False
239.7768 	EXP 	text: autoDraw = False
239.7768 	EXP 	text_16: autoDraw = True
242.7630 	EXP 	New trial (rep=0, index=4): {'stimImg': 'stimulus_images/Astereo30.jpg', 'taskType': 'SPACE', 'audTrial': 1}
242.7776 	EXP 	text_16: autoDraw = False
242.7776 	EXP 	text_16: autoDraw = False
242.7776 	EXP 	image_3: image = 'stimulus_images/Astereo30.jpg'
242.7776 	EXP 	source_cue: text = 'SPACE'
242.7776 	EXP 	instruction: autoDraw = True
242.7776 	EXP 	image_3: autoDraw = True
243.7603 	EXP 	in_: autoDraw = True
243.7603 	EXP 	source_cue: autoDraw = True
244.7536 	EXP 	in_: autoDraw = False
244.7536 	EXP 	source_cue: autoDraw = False
244.7622 	EXP 	fixation: autoDraw = True
244.7708 	EXP 	instruction: autoDraw = False
244.7708 	EXP 	image_3: autoDraw = False
248.7577 	EXP 	fixation: autoDraw = False
248.7577 	EXP 	instruction: autoDraw = False
248.7577 	EXP 	image_3: autoDraw = False
248.7577 	EXP 	in_: autoDraw = False
248.7577 	EXP 	source_cue: autoDraw = False
248.7577 	EXP 	fixation: autoDraw = False
248.7577 	EXP 	rating: autoDraw = True
248.7577 	EXP 	text: autoDraw = True
254.7537 	EXP 	rating: autoDraw = False
254.7537 	EXP 	text: autoDraw = False
254.7537 	EXP 	rating: autoDraw = False
254.7537 	EXP 	text: autoDraw = False
254.7537 	EXP 	text_16: autoDraw = True
255.7386 	EXP 	New trial (rep=0, index=5): {'stimImg': 'stimulus_images/Aancientston3.jpg', 'taskType': 'SPACE', 'audTrial': 0}
255.7540 	EXP 	text_16: autoDraw = False
255.7540 	EXP 	text_16: autoDraw = False
255.7540 	EXP 	image_3: image = 'stimulus_images/Aancientston3.jpg'
255.7540 	EXP 	source_cue: text = 'SPACE'
255.7540 	EXP 	instruction: autoDraw = True
255.7540 	EXP 	image_3: autoDraw = True
256.7331 	EXP 	in_: autoDraw = True
256.7331 	EXP 	source_cue: autoDraw = True
257.7277 	EXP 	in_: autoDraw = False
257.7277 	EXP 	source_cue: autoDraw = False
257.7277 	EXP 	fixation: autoDraw = True
257.7435 	EXP 	instruction: autoDraw = False
257.7435 	EXP 	image_3: autoDraw = False
261.7261 	EXP 	fixation: autoDraw = False
261.7261 	EXP 	instruction: autoDraw = False
261.7261 	EXP 	image_3: autoDraw = False
261.7261 	EXP 	in_: autoDraw = False
261.7261 	EXP 	source_cue: autoDraw = False
261.7261 	EXP 	fixation: autoDraw = False
261.7261 	EXP 	rating: autoDraw = True
261.7261 	EXP 	text: autoDraw = True
267.7270 	EXP 	rating: autoDraw = False
267.7270 	EXP 	text: autoDraw = False
267.7270 	EXP 	rating: autoDraw = False
267.7270 	EXP 	text: autoDraw = False
267.7270 	EXP 	text_16: autoDraw = True
268.7137 	EXP 	New trial (rep=0, index=6): {'stimImg': 'stimulus_images/AABSTRACT.jpg', 'taskType': 'SPACE', 'audTrial': 1}
268.7270 	EXP 	text_16: autoDraw = False
268.7270 	EXP 	text_16: autoDraw = False
268.7270 	EXP 	image_3: image = 'stimulus_images/AABSTRACT.jpg'
268.7270 	EXP 	source_cue: text = 'SPACE'
268.7270 	EXP 	instruction: autoDraw = True
268.7270 	EXP 	image_3: autoDraw = True
269.7134 	EXP 	in_: autoDraw = True
269.7134 	EXP 	source_cue: autoDraw = True
270.7100 	EXP 	in_: autoDraw = False
270.7100 	EXP 	source_cue: autoDraw = False
270.7100 	EXP 	fixation: autoDraw = True
270.7204 	EXP 	instruction: autoDraw = False
270.7204 	EXP 	image_3: autoDraw = False
274.7042 	EXP 	fixation: autoDraw = False
274.7042 	EXP 	instruction: autoDraw = False
274.7042 	EXP 	image_3: autoDraw = False
274.7042 	EXP 	in_: autoDraw = False
274.7042 	EXP 	source_cue: autoDraw = False
274.7042 	EXP 	fixation: autoDraw = False
274.7042 	EXP 	rating: autoDraw = True
274.7042 	EXP 	text: autoDraw = True
280.7043 	EXP 	rating: autoDraw = False
280.7043 	EXP 	text: autoDraw = False
280.7043 	EXP 	rating: autoDraw = False
280.7043 	EXP 	text: autoDraw = False
280.7043 	EXP 	text_16: autoDraw = True
282.6883 	EXP 	New trial (rep=0, index=7): {'stimImg': 'stimulus_images/AMUSISTA2.jpg', 'taskType': 'SPACE', 'audTrial': 0}
282.7027 	EXP 	text_16: autoDraw = False
282.7027 	EXP 	text_16: autoDraw = False
282.7027 	EXP 	image_3: image = 'stimulus_images/AMUSISTA2.jpg'
282.7027 	EXP 	source_cue: text = 'SPACE'
282.7027 	EXP 	instruction: autoDraw = True
282.7027 	EXP 	image_3: autoDraw = True
283.6810 	EXP 	in_: autoDraw = True
283.6810 	EXP 	source_cue: autoDraw = True
284.6761 	EXP 	in_: autoDraw = False
284.6761 	EXP 	source_cue: autoDraw = False
284.6871 	EXP 	fixation: autoDraw = True
284.6934 	EXP 	instruction: autoDraw = False
284.6934 	EXP 	image_3: autoDraw = False
288.6942 	EXP 	fixation: autoDraw = False
288.6942 	EXP 	instruction: autoDraw = False
288.6942 	EXP 	image_3: autoDraw = False
288.6942 	EXP 	in_: autoDraw = False
288.6942 	EXP 	source_cue: autoDraw = False
288.6942 	EXP 	fixation: autoDraw = False
288.6942 	EXP 	rating: autoDraw = True
288.6942 	EXP 	text: autoDraw = True
294.6933 	EXP 	rating: autoDraw = False
294.6933 	EXP 	text: autoDraw = False
294.6933 	EXP 	rating: autoDraw = False
294.6933 	EXP 	text: autoDraw = False
294.6933 	EXP 	text_16: autoDraw = True
296.6777 	EXP 	New trial (rep=0, index=8): {'stimImg': 'stimulus_images/Aribbon21.jpg', 'taskType': 'SPACE', 'audTrial': 0}
296.6932 	EXP 	text_16: autoDraw = False
296.6932 	EXP 	text_16: autoDraw = False
296.6932 	EXP 	image_3: image = 'stimulus_images/Aribbon21.jpg'
296.6932 	EXP 	source_cue: text = 'SPACE'
296.6932 	EXP 	instruction: autoDraw = True
296.6932 	EXP 	image_3: autoDraw = True
297.6799 	EXP 	in_: autoDraw = True
297.6799 	EXP 	source_cue: autoDraw = True
298.6758 	EXP 	in_: autoDraw = False
298.6758 	EXP 	source_cue: autoDraw = False
298.6758 	EXP 	fixation: autoDraw = True
298.6871 	EXP 	instruction: autoDraw = False
298.6871 	EXP 	image_3: autoDraw = False
302.6705 	EXP 	fixation: autoDraw = False
302.6705 	EXP 	instruction: autoDraw = False
302.6705 	EXP 	image_3: autoDraw = False
302.6705 	EXP 	in_: autoDraw = False
302.6705 	EXP 	source_cue: autoDraw = False
302.6705 	EXP 	fixation: autoDraw = False
302.6705 	EXP 	rating: autoDraw = True
302.6705 	EXP 	text: autoDraw = True
308.6594 	EXP 	rating: autoDraw = False
308.6594 	EXP 	text: autoDraw = False
308.6594 	EXP 	rating: autoDraw = False
308.6594 	EXP 	text: autoDraw = False
308.6594 	EXP 	text_16: autoDraw = True
310.6432 	EXP 	New trial (rep=0, index=9): {'stimImg': 'stimulus_images/AGLASSFL4.jpg', 'taskType': 'SPACE', 'audTrial': 1}
310.6704 	EXP 	text_16: autoDraw = False
310.6704 	EXP 	text_16: autoDraw = False
310.6704 	EXP 	image_3: image = 'stimulus_images/AGLASSFL4.jpg'
310.6704 	EXP 	source_cue: text = 'SPACE'
310.6704 	EXP 	instruction: autoDraw = True
310.6704 	EXP 	image_3: autoDraw = True
311.6295 	EXP 	in_: autoDraw = True
311.6295 	EXP 	source_cue: autoDraw = True
312.6260 	EXP 	in_: autoDraw = False
312.6260 	EXP 	source_cue: autoDraw = False
312.6260 	EXP 	fixation: autoDraw = True
312.6596 	EXP 	instruction: autoDraw = False
312.6596 	EXP 	image_3: autoDraw = False
316.6200 	EXP 	fixation: autoDraw = False
316.6200 	EXP 	instruction: autoDraw = False
316.6200 	EXP 	image_3: autoDraw = False
316.6200 	EXP 	in_: autoDraw = False
316.6200 	EXP 	source_cue: autoDraw = False
316.6200 	EXP 	fixation: autoDraw = False
316.6200 	EXP 	rating: autoDraw = True
316.6200 	EXP 	text: autoDraw = True
322.6095 	EXP 	rating: autoDraw = False
322.6095 	EXP 	text: autoDraw = False
322.6095 	EXP 	rating: autoDraw = False
322.6095 	EXP 	text: autoDraw = False
322.6095 	EXP 	text_16: autoDraw = True
323.6033 	EXP 	text_16: autoDraw = False
323.6033 	EXP 	text_16: autoDraw = False
323.6033 	EXP 	instruc: autoDraw = True
326.6025 	EXP 	Imported condition_files/distractor.xlsx as conditions, 2 conditions, 2 params
326.6042 	EXP 	Created sequence: random, trialTypes=2, nReps=30, seed=None
326.6049 	EXP 	New trial (rep=0, index=0): {'letter': 'X', 'correctResponse': 1}
326.6202 	EXP 	instruc: autoDraw = False
326.6202 	EXP 	instruc: autoDraw = False
326.6202 	EXP 	distractor_task: text = 'X'
326.6202 	EXP 	distractor_task: autoDraw = True
327.5532 	EXP 	flicker: autoDraw = True
327.5598 	EXP 	distractor_task: autoDraw = False
327.5908 	EXP 	New trial (rep=0, index=1): {'letter': 'O', 'correctResponse': 2}
327.6004 	EXP 	flicker: autoDraw = False
327.6004 	EXP 	distractor_task: autoDraw = False
327.6004 	EXP 	flicker: autoDraw = False
327.6004 	EXP 	distractor_task: text = 'O'
327.6004 	EXP 	distractor_task: autoDraw = True
328.5280 	EXP 	flicker: autoDraw = True
328.5422 	EXP 	distractor_task: autoDraw = False
328.5735 	EXP 	New trial (rep=1, index=0): {'letter': 'O', 'correctResponse': 2}
328.5799 	EXP 	flicker: autoDraw = False
328.5799 	EXP 	distractor_task: autoDraw = False
328.5799 	EXP 	flicker: autoDraw = False
328.5799 	EXP 	distractor_task: text = 'O'
328.5799 	EXP 	distractor_task: autoDraw = True
329.5107 	EXP 	flicker: autoDraw = True
329.5259 	EXP 	distractor_task: autoDraw = False
329.5466 	EXP 	New trial (rep=1, index=1): {'letter': 'X', 'correctResponse': 1}
329.5578 	EXP 	flicker: autoDraw = False
329.5578 	EXP 	distractor_task: autoDraw = False
329.5578 	EXP 	flicker: autoDraw = False
329.5578 	EXP 	distractor_task: text = 'X'
329.5578 	EXP 	distractor_task: autoDraw = True
330.4784 	EXP 	flicker: autoDraw = True
330.5038 	EXP 	distractor_task: autoDraw = False
330.5240 	EXP 	New trial (rep=2, index=0): {'letter': 'O', 'correctResponse': 2}
330.5327 	EXP 	flicker: autoDraw = False
330.5327 	EXP 	distractor_task: autoDraw = False
330.5327 	EXP 	flicker: autoDraw = False
330.5327 	EXP 	distractor_task: text = 'O'
330.5327 	EXP 	distractor_task: autoDraw = True
331.4622 	EXP 	flicker: autoDraw = True
331.4757 	EXP 	distractor_task: autoDraw = False
331.5067 	EXP 	New trial (rep=2, index=1): {'letter': 'X', 'correctResponse': 1}
331.5156 	EXP 	flicker: autoDraw = False
331.5156 	EXP 	distractor_task: autoDraw = False
331.5156 	EXP 	flicker: autoDraw = False
331.5156 	EXP 	distractor_task: text = 'X'
331.5156 	EXP 	distractor_task: autoDraw = True
332.4442 	EXP 	flicker: autoDraw = True
332.4593 	EXP 	distractor_task: autoDraw = False
332.4903 	EXP 	New trial (rep=3, index=0): {'letter': 'X', 'correctResponse': 1}
332.4966 	EXP 	flicker: autoDraw = False
332.4966 	EXP 	distractor_task: autoDraw = False
332.4966 	EXP 	flicker: autoDraw = False
332.4966 	EXP 	distractor_task: text = 'X'
332.4966 	EXP 	distractor_task: autoDraw = True
333.4202 	EXP 	flicker: autoDraw = True
333.4423 	EXP 	distractor_task: autoDraw = False
333.4568 	EXP 	New trial (rep=3, index=1): {'letter': 'O', 'correctResponse': 2}
333.4651 	EXP 	flicker: autoDraw = False
333.4651 	EXP 	distractor_task: autoDraw = False
333.4651 	EXP 	flicker: autoDraw = False
333.4651 	EXP 	distractor_task: text = 'O'
333.4651 	EXP 	distractor_task: autoDraw = True
334.3943 	EXP 	flicker: autoDraw = True
334.4078 	EXP 	distractor_task: autoDraw = False
334.4403 	EXP 	New trial (rep=4, index=0): {'letter': 'O', 'correctResponse': 2}
334.4465 	EXP 	flicker: autoDraw = False
334.4465 	EXP 	distractor_task: autoDraw = False
334.4465 	EXP 	flicker: autoDraw = False
334.4465 	EXP 	distractor_task: text = 'O'
334.4465 	EXP 	distractor_task: autoDraw = True
335.3702 	EXP 	flicker: autoDraw = True
335.3920 	EXP 	distractor_task: autoDraw = False
335.4062 	EXP 	New trial (rep=4, index=1): {'letter': 'X', 'correctResponse': 1}
335.4145 	EXP 	flicker: autoDraw = False
335.4145 	EXP 	distractor_task: autoDraw = False
335.4145 	EXP 	flicker: autoDraw = False
335.4145 	EXP 	distractor_task: text = 'X'
335.4145 	EXP 	distractor_task: autoDraw = True
336.3435 	EXP 	flicker: autoDraw = True
336.3590 	EXP 	distractor_task: autoDraw = False
336.3787 	EXP 	New trial (rep=5, index=0): {'letter': 'X', 'correctResponse': 1}
336.3865 	EXP 	flicker: autoDraw = False
336.3865 	EXP 	distractor_task: autoDraw = False
336.3865 	EXP 	flicker: autoDraw = False
336.3865 	EXP 	distractor_task: text = 'X'
336.3865 	EXP 	distractor_task: autoDraw = True
337.3113 	EXP 	flicker: autoDraw = True
337.3256 	EXP 	distractor_task: autoDraw = False
337.3568 	EXP 	New trial (rep=5, index=1): {'letter': 'O', 'correctResponse': 2}
337.3657 	EXP 	flicker: autoDraw = False
337.3657 	EXP 	distractor_task: autoDraw = False
337.3657 	EXP 	flicker: autoDraw = False
337.3657 	EXP 	distractor_task: text = 'O'
337.3657 	EXP 	distractor_task: autoDraw = True
338.2936 	EXP 	flicker: autoDraw = True
338.3094 	EXP 	distractor_task: autoDraw = False
338.3291 	EXP 	New trial (rep=6, index=0): {'letter': 'X', 'correctResponse': 1}
338.3541 	EXP 	flicker: autoDraw = False
338.3541 	EXP 	distractor_task: autoDraw = False
338.3541 	EXP 	flicker: autoDraw = False
338.3541 	EXP 	distractor_task: text = 'X'
338.3541 	EXP 	distractor_task: autoDraw = True
339.2606 	EXP 	flicker: autoDraw = True
339.2932 	EXP 	distractor_task: autoDraw = False
339.2958 	EXP 	New trial (rep=6, index=1): {'letter': 'O', 'correctResponse': 2}
339.3045 	EXP 	flicker: autoDraw = False
339.3045 	EXP 	distractor_task: autoDraw = False
339.3045 	EXP 	flicker: autoDraw = False
339.3045 	EXP 	distractor_task: text = 'O'
339.3045 	EXP 	distractor_task: autoDraw = True
340.2272 	EXP 	flicker: autoDraw = True
340.2537 	EXP 	distractor_task: autoDraw = False
340.2628 	EXP 	New trial (rep=7, index=0): {'letter': 'O', 'correctResponse': 2}
340.2699 	EXP 	flicker: autoDraw = False
340.2699 	EXP 	distractor_task: autoDraw = False
340.2699 	EXP 	flicker: autoDraw = False
340.2699 	EXP 	distractor_task: text = 'O'
340.2699 	EXP 	distractor_task: autoDraw = True
341.1937 	EXP 	flicker: autoDraw = True
341.2092 	EXP 	distractor_task: autoDraw = False
341.2294 	EXP 	New trial (rep=7, index=1): {'letter': 'X', 'correctResponse': 1}
341.2419 	EXP 	flicker: autoDraw = False
341.2419 	EXP 	distractor_task: autoDraw = False
341.2419 	EXP 	flicker: autoDraw = False
341.2419 	EXP 	distractor_task: text = 'X'
341.2419 	EXP 	distractor_task: autoDraw = True
342.1616 	EXP 	flicker: autoDraw = True
342.1869 	EXP 	distractor_task: autoDraw = False
342.2067 	EXP 	New trial (rep=8, index=0): {'letter': 'X', 'correctResponse': 1}
342.2131 	EXP 	flicker: autoDraw = False
342.2131 	EXP 	distractor_task: autoDraw = False
342.2131 	EXP 	flicker: autoDraw = False
342.2131 	EXP 	distractor_task: text = 'X'
342.2131 	EXP 	distractor_task: autoDraw = True
343.1368 	EXP 	flicker: autoDraw = True
343.1590 	EXP 	distractor_task: autoDraw = False
343.1737 	EXP 	New trial (rep=8, index=1): {'letter': 'O', 'correctResponse': 2}
343.1825 	EXP 	flicker: autoDraw = False
343.1825 	EXP 	distractor_task: autoDraw = False
343.1825 	EXP 	flicker: autoDraw = False
343.1825 	EXP 	distractor_task: text = 'O'
343.1825 	EXP 	distractor_task: autoDraw = True
344.1104 	EXP 	flicker: autoDraw = True
344.1254 	EXP 	distractor_task: autoDraw = False
344.1458 	EXP 	New trial (rep=9, index=0): {'letter': 'X', 'correctResponse': 1}
344.1543 	EXP 	flicker: autoDraw = False
344.1543 	EXP 	distractor_task: autoDraw = False
344.1543 	EXP 	flicker: autoDraw = False
344.1543 	EXP 	distractor_task: text = 'X'
344.1543 	EXP 	distractor_task: autoDraw = True
345.0781 	EXP 	flicker: autoDraw = True
345.1039 	EXP 	distractor_task: autoDraw = False
345.1235 	EXP 	New trial (rep=9, index=1): {'letter': 'O', 'correctResponse': 2}
345.1332 	EXP 	flicker: autoDraw = False
345.1332 	EXP 	distractor_task: autoDraw = False
345.1332 	EXP 	flicker: autoDraw = False
345.1332 	EXP 	distractor_task: text = 'O'
345.1332 	EXP 	distractor_task: autoDraw = True
346.0606 	EXP 	flicker: autoDraw = True
346.0756 	EXP 	distractor_task: autoDraw = False
346.1072 	EXP 	New trial (rep=10, index=0): {'letter': 'O', 'correctResponse': 2}
346.1133 	EXP 	flicker: autoDraw = False
346.1133 	EXP 	distractor_task: autoDraw = False
346.1133 	EXP 	flicker: autoDraw = False
346.1133 	EXP 	distractor_task: text = 'O'
346.1133 	EXP 	distractor_task: autoDraw = True
347.0364 	EXP 	flicker: autoDraw = True
347.0601 	EXP 	distractor_task: autoDraw = False
347.0736 	EXP 	New trial (rep=10, index=1): {'letter': 'X', 'correctResponse': 1}
347.0824 	EXP 	flicker: autoDraw = False
347.0824 	EXP 	distractor_task: autoDraw = False
347.0824 	EXP 	flicker: autoDraw = False
347.0824 	EXP 	distractor_task: text = 'X'
347.0824 	EXP 	distractor_task: autoDraw = True
348.0113 	EXP 	flicker: autoDraw = True
348.0251 	EXP 	distractor_task: autoDraw = False
348.0574 	EXP 	New trial (rep=11, index=0): {'letter': 'O', 'correctResponse': 2}
348.0667 	EXP 	flicker: autoDraw = False
348.0667 	EXP 	distractor_task: autoDraw = False
348.0667 	EXP 	flicker: autoDraw = False
348.0667 	EXP 	distractor_task: text = 'O'
348.0667 	EXP 	distractor_task: autoDraw = True
348.9937 	EXP 	flicker: autoDraw = True
349.0089 	EXP 	distractor_task: autoDraw = False
349.0403 	EXP 	New trial (rep=11, index=1): {'letter': 'X', 'correctResponse': 1}
349.0488 	EXP 	flicker: autoDraw = False
349.0488 	EXP 	distractor_task: autoDraw = False
349.0488 	EXP 	flicker: autoDraw = False
349.0488 	EXP 	distractor_task: text = 'X'
349.0488 	EXP 	distractor_task: autoDraw = True
349.9782 	EXP 	flicker: autoDraw = True
349.9925 	EXP 	distractor_task: autoDraw = False
350.0237 	EXP 	New trial (rep=12, index=0): {'letter': 'O', 'correctResponse': 2}
350.0327 	EXP 	flicker: autoDraw = False
350.0327 	EXP 	distractor_task: autoDraw = False
350.0327 	EXP 	flicker: autoDraw = False
350.0327 	EXP 	distractor_task: text = 'O'
350.0327 	EXP 	distractor_task: autoDraw = True
350.9617 	EXP 	flicker: autoDraw = True
350.9763 	EXP 	distractor_task: autoDraw = False
351.0066 	EXP 	New trial (rep=12, index=1): {'letter': 'X', 'correctResponse': 1}
351.0157 	EXP 	flicker: autoDraw = False
351.0157 	EXP 	distractor_task: autoDraw = False
351.0157 	EXP 	flicker: autoDraw = False
351.0157 	EXP 	distractor_task: text = 'X'
351.0157 	EXP 	distractor_task: autoDraw = True
351.9439 	EXP 	flicker: autoDraw = True
351.9590 	EXP 	distractor_task: autoDraw = False
351.9802 	EXP 	New trial (rep=13, index=0): {'letter': 'O', 'correctResponse': 2}
351.9915 	EXP 	flicker: autoDraw = False
351.9915 	EXP 	distractor_task: autoDraw = False
351.9915 	EXP 	flicker: autoDraw = False
351.9915 	EXP 	distractor_task: text = 'O'
351.9915 	EXP 	distractor_task: autoDraw = True
352.9103 	EXP 	flicker: autoDraw = True
352.9373 	EXP 	distractor_task: autoDraw = False
352.9457 	EXP 	New trial (rep=13, index=1): {'letter': 'X', 'correctResponse': 1}
352.9543 	EXP 	flicker: autoDraw = False
352.9543 	EXP 	distractor_task: autoDraw = False
352.9543 	EXP 	flicker: autoDraw = False
352.9543 	EXP 	distractor_task: text = 'X'
352.9543 	EXP 	distractor_task: autoDraw = True
353.8776 	EXP 	flicker: autoDraw = True
353.9038 	EXP 	distractor_task: autoDraw = False
353.9235 	EXP 	New trial (rep=14, index=0): {'letter': 'O', 'correctResponse': 2}
353.9329 	EXP 	flicker: autoDraw = False
353.9329 	EXP 	distractor_task: autoDraw = False
353.9329 	EXP 	flicker: autoDraw = False
353.9329 	EXP 	distractor_task: text = 'O'
353.9329 	EXP 	distractor_task: autoDraw = True
354.8606 	EXP 	flicker: autoDraw = True
354.8757 	EXP 	distractor_task: autoDraw = False
354.8961 	EXP 	New trial (rep=14, index=1): {'letter': 'X', 'correctResponse': 1}
354.9083 	EXP 	flicker: autoDraw = False
354.9083 	EXP 	distractor_task: autoDraw = False
354.9083 	EXP 	flicker: autoDraw = False
354.9083 	EXP 	distractor_task: text = 'X'
354.9083 	EXP 	distractor_task: autoDraw = True
355.8370 	EXP 	flicker: autoDraw = True
355.8537 	EXP 	distractor_task: autoDraw = False
355.8728 	EXP 	New trial (rep=15, index=0): {'letter': 'X', 'correctResponse': 1}
355.8789 	EXP 	flicker: autoDraw = False
355.8789 	EXP 	distractor_task: autoDraw = False
355.8789 	EXP 	flicker: autoDraw = False
355.8789 	EXP 	distractor_task: text = 'X'
355.8789 	EXP 	distractor_task: autoDraw = True
356.8034 	EXP 	flicker: autoDraw = True
356.8259 	EXP 	distractor_task: autoDraw = False
356.8400 	EXP 	New trial (rep=15, index=1): {'letter': 'O', 'correctResponse': 2}
356.8488 	EXP 	flicker: autoDraw = False
356.8488 	EXP 	distractor_task: autoDraw = False
356.8488 	EXP 	flicker: autoDraw = False
356.8488 	EXP 	distractor_task: text = 'O'
356.8488 	EXP 	distractor_task: autoDraw = True
357.7771 	EXP 	flicker: autoDraw = True
357.7923 	EXP 	distractor_task: autoDraw = False
357.8235 	EXP 	New trial (rep=16, index=0): {'letter': 'X', 'correctResponse': 1}
357.8326 	EXP 	flicker: autoDraw = False
357.8326 	EXP 	distractor_task: autoDraw = False
357.8326 	EXP 	flicker: autoDraw = False
357.8326 	EXP 	distractor_task: text = 'X'
357.8326 	EXP 	distractor_task: autoDraw = True
358.7604 	EXP 	flicker: autoDraw = True
358.7765 	EXP 	distractor_task: autoDraw = False
358.7972 	EXP 	New trial (rep=16, index=1): {'letter': 'O', 'correctResponse': 2}
358.8088 	EXP 	flicker: autoDraw = False
358.8088 	EXP 	distractor_task: autoDraw = False
358.8088 	EXP 	flicker: autoDraw = False
358.8088 	EXP 	distractor_task: text = 'O'
358.8088 	EXP 	distractor_task: autoDraw = True
359.7371 	EXP 	flicker: autoDraw = True
359.7536 	EXP 	distractor_task: autoDraw = False
359.7736 	EXP 	New trial (rep=17, index=0): {'letter': 'X', 'correctResponse': 1}
359.7818 	EXP 	flicker: autoDraw = False
359.7818 	EXP 	distractor_task: autoDraw = False
359.7818 	EXP 	flicker: autoDraw = False
359.7818 	EXP 	distractor_task: text = 'X'
359.7818 	EXP 	distractor_task: autoDraw = True
360.7103 	EXP 	flicker: autoDraw = True
360.7257 	EXP 	distractor_task: autoDraw = False
360.7463 	EXP 	New trial (rep=17, index=1): {'letter': 'O', 'correctResponse': 2}
360.7706 	EXP 	flicker: autoDraw = False
360.7706 	EXP 	distractor_task: autoDraw = False
360.7706 	EXP 	flicker: autoDraw = False
360.7706 	EXP 	distractor_task: text = 'O'
360.7706 	EXP 	distractor_task: autoDraw = True
361.6777 	EXP 	flicker: autoDraw = True
361.7092 	EXP 	distractor_task: autoDraw = False
361.7234 	EXP 	New trial (rep=18, index=0): {'letter': 'O', 'correctResponse': 2}
361.7297 	EXP 	flicker: autoDraw = False
361.7297 	EXP 	distractor_task: autoDraw = False
361.7297 	EXP 	flicker: autoDraw = False
361.7297 	EXP 	distractor_task: text = 'O'
361.7297 	EXP 	distractor_task: autoDraw = True
362.6535 	EXP 	flicker: autoDraw = True
362.6758 	EXP 	distractor_task: autoDraw = False
362.6902 	EXP 	New trial (rep=18, index=1): {'letter': 'X', 'correctResponse': 1}
362.6988 	EXP 	flicker: autoDraw = False
362.6988 	EXP 	distractor_task: autoDraw = False
362.6988 	EXP 	flicker: autoDraw = False
362.6988 	EXP 	distractor_task: text = 'X'
362.6988 	EXP 	distractor_task: autoDraw = True
363.6275 	EXP 	flicker: autoDraw = True
363.6420 	EXP 	distractor_task: autoDraw = False
363.6735 	EXP 	New trial (rep=19, index=0): {'letter': 'O', 'correctResponse': 2}
363.6821 	EXP 	flicker: autoDraw = False
363.6821 	EXP 	distractor_task: autoDraw = False
363.6821 	EXP 	flicker: autoDraw = False
363.6821 	EXP 	distractor_task: text = 'O'
363.6821 	EXP 	distractor_task: autoDraw = True
364.6114 	EXP 	flicker: autoDraw = True
364.6254 	EXP 	distractor_task: autoDraw = False
364.6568 	EXP 	New trial (rep=19, index=1): {'letter': 'X', 'correctResponse': 1}
364.6661 	EXP 	flicker: autoDraw = False
364.6661 	EXP 	distractor_task: autoDraw = False
364.6661 	EXP 	flicker: autoDraw = False
364.6661 	EXP 	distractor_task: text = 'X'
